time, co2(ppm), temperature(C), rel_humidity(percent)
03-09-2023 12:22:31, 1606, 20.25, 71.35
03-09-2023 12:22:36, 1606, 20.25, 71.37
03-09-2023 12:22:41, 1605, 20.23, 71.34
03-09-2023 12:22:46, 1605, 20.25, 71.35
03-09-2023 12:22:51, 1605, 20.25, 71.38
03-09-2023 12:22:56, 1605, 20.26, 71.34
03-09-2023 12:23:01, 1605, 20.23, 71.35
03-09-2023 12:23:06, 1605, 20.24, 71.38
03-09-2023 12:23:11, 1604, 20.24, 71.35
03-09-2023 12:23:16, 1605, 20.25, 71.36
03-09-2023 12:23:21, 1605, 20.23, 71.32
03-09-2023 12:23:26, 1606, 20.24, 71.33
03-09-2023 12:23:31, 1606, 20.26, 71.36
03-09-2023 12:23:36, 1605, 20.24, 71.35
03-09-2023 12:23:41, 1604, 20.26, 71.38
03-09-2023 12:23:46, 1603, 20.25, 71.37
03-09-2023 12:23:52, 1603, 20.24, 71.38
03-09-2023 12:23:57, 1603, 20.24, 71.34
03-09-2023 12:24:02, 1602, 20.26, 71.32
03-09-2023 12:24:07, 1602, 20.24, 71.32
03-09-2023 12:24:12, 1603, 20.24, 71.32
03-09-2023 12:24:17, 1603, 20.24, 71.35
03-09-2023 12:24:22, 1603, 20.26, 71.34
03-09-2023 12:24:27, 1603, 20.26, 71.34
03-09-2023 12:24:32, 1604, 20.25, 71.32
03-09-2023 12:24:37, 1604, 20.24, 71.37
03-09-2023 12:24:42, 1604, 20.24, 71.35
03-09-2023 12:24:47, 1604, 20.23, 71.32
03-09-2023 12:24:52, 1603, 20.26, 71.34
03-09-2023 12:24:57, 1603, 20.25, 71.38
03-09-2023 12:25:02, 1603, 20.25, 71.35
03-09-2023 12:25:07, 1602, 20.27, 71.36
03-09-2023 12:25:12, 1602, 20.24, 71.36
03-09-2023 12:25:17, 1602, 20.25, 71.38
03-09-2023 12:25:22, 1602, 20.25, 71.35
03-09-2023 12:25:27, 1601, 20.26, 71.36
03-09-2023 12:25:32, 1602, 20.25, 71.36
03-09-2023 12:25:37, 1602, 20.25, 71.33
03-09-2023 12:25:42, 1602, 20.24, 71.33
03-09-2023 12:25:47, 1601, 20.25, 71.38
03-09-2023 12:25:52, 1601, 20.26, 71.36
03-09-2023 12:25:57, 1601, 20.24, 71.35
03-09-2023 12:26:02, 1601, 20.23, 71.37
03-09-2023 12:26:07, 1600, 20.25, 71.37
03-09-2023 12:26:12, 1601, 20.26, 71.35
03-09-2023 12:26:17, 1602, 20.25, 71.40
03-09-2023 12:26:22, 1602, 20.25, 71.38
03-09-2023 12:26:27, 1602, 20.24, 71.40
03-09-2023 12:26:32, 1602, 20.25, 71.32
03-09-2023 12:26:37, 1603, 20.25, 71.38
03-09-2023 12:26:42, 1602, 20.24, 71.37
03-09-2023 12:26:47, 1603, 20.22, 71.35
03-09-2023 12:26:52, 1603, 20.25, 71.39
03-09-2023 12:26:57, 1603, 20.24, 71.32
03-09-2023 12:27:02, 1604, 20.25, 71.38
03-09-2023 12:27:07, 1604, 20.24, 71.34
03-09-2023 12:27:12, 1604, 20.25, 71.35
03-09-2023 12:27:17, 1605, 20.25, 71.36
03-09-2023 12:27:22, 1605, 20.26, 71.38
03-09-2023 12:27:27, 1605, 20.26, 71.39
03-09-2023 12:27:32, 1606, 20.25, 71.36
03-09-2023 12:27:37, 1606, 20.25, 71.35
03-09-2023 12:27:42, 1605, 20.26, 71.37
03-09-2023 12:27:47, 1605, 20.25, 71.35
03-09-2023 12:27:52, 1605, 20.25, 71.30
03-09-2023 12:27:57, 1605, 20.25, 71.35
03-09-2023 12:28:02, 1605, 20.25, 71.39
03-09-2023 12:28:07, 1605, 20.25, 71.38
03-09-2023 12:28:12, 1605, 20.25, 71.35
03-09-2023 12:28:17, 1605, 20.24, 71.38
03-09-2023 12:28:22, 1605, 20.22, 71.35
03-09-2023 12:28:27, 1605, 20.25, 71.35
03-09-2023 12:28:32, 1605, 20.26, 71.34
03-09-2023 12:28:37, 1606, 20.25, 71.33
03-09-2023 12:28:42, 1607, 20.25, 71.35
03-09-2023 12:28:47, 1607, 20.24, 71.29
03-09-2023 12:28:52, 1607, 20.25, 71.33
03-09-2023 12:28:57, 1607, 20.25, 71.33
03-09-2023 12:29:02, 1607, 20.24, 71.33
03-09-2023 12:29:07, 1607, 20.24, 71.37
03-09-2023 12:29:12, 1607, 20.24, 71.35
03-09-2023 12:29:17, 1606, 20.25, 71.35
03-09-2023 12:29:22, 1607, 20.23, 71.34
03-09-2023 12:29:27, 1607, 20.25, 71.33
03-09-2023 12:29:32, 1608, 20.26, 71.37
03-09-2023 12:29:37, 1608, 20.25, 71.35
03-09-2023 12:29:42, 1608, 20.25, 71.38
03-09-2023 12:29:47, 1608, 20.25, 71.37
03-09-2023 12:29:52, 1608, 20.26, 71.39
03-09-2023 12:29:57, 1608, 20.25, 71.35
03-09-2023 12:30:02, 1607, 20.25, 71.35
03-09-2023 12:30:07, 1605, 20.24, 71.35
03-09-2023 12:30:12, 1606, 20.26, 71.34
03-09-2023 12:30:17, 1606, 20.24, 71.37
03-09-2023 12:30:22, 1607, 20.26, 71.38
03-09-2023 12:30:27, 1606, 20.26, 71.38
03-09-2023 12:30:32, 1608, 20.24, 71.33
03-09-2023 12:30:37, 1607, 20.27, 71.36
03-09-2023 12:30:42, 1607, 20.25, 71.37
03-09-2023 12:30:47, 1607, 20.25, 71.35
03-09-2023 12:30:52, 1606, 20.25, 71.37
03-09-2023 12:30:57, 1607, 20.27, 71.40
03-09-2023 12:31:02, 1606, 20.25, 71.35
03-09-2023 12:31:07, 1607, 20.24, 71.40
03-09-2023 12:31:12, 1608, 20.25, 71.37
03-09-2023 12:31:17, 1608, 20.24, 71.35
03-09-2023 12:31:22, 1608, 20.24, 71.35
03-09-2023 12:31:27, 1607, 20.26, 71.34
03-09-2023 12:31:32, 1608, 20.24, 71.35
03-09-2023 12:31:37, 1608, 20.24, 71.35
03-09-2023 12:31:42, 1608, 20.25, 71.38
03-09-2023 12:31:47, 1607, 20.25, 71.33
03-09-2023 12:31:52, 1607, 20.26, 71.33
03-09-2023 12:31:57, 1607, 20.28, 71.36
03-09-2023 12:32:02, 1607, 20.27, 71.39
03-09-2023 12:32:07, 1608, 20.28, 71.39
03-09-2023 12:32:12, 1608, 20.26, 71.35
03-09-2023 12:32:17, 1608, 20.27, 71.34
03-09-2023 12:32:22, 1608, 20.24, 71.33
03-09-2023 12:32:27, 1608, 20.27, 71.34
03-09-2023 12:32:32, 1608, 20.22, 71.38
03-09-2023 12:32:37, 1608, 20.25, 71.39
03-09-2023 12:32:42, 1607, 20.25, 71.32
03-09-2023 12:32:47, 1608, 20.26, 71.37
03-09-2023 12:32:52, 1608, 20.25, 71.36
03-09-2023 12:32:57, 1607, 20.28, 71.33
03-09-2023 12:33:02, 1608, 20.28, 71.39
03-09-2023 12:33:07, 1607, 20.29, 71.39
03-09-2023 12:33:12, 1607, 20.26, 71.38
03-09-2023 12:33:17, 1606, 20.28, 71.34
03-09-2023 12:33:22, 1606, 20.26, 71.33
03-09-2023 12:33:27, 1606, 20.26, 71.38
03-09-2023 12:33:32, 1606, 20.25, 71.33
03-09-2023 12:33:37, 1607, 20.26, 71.36
03-09-2023 12:33:42, 1607, 20.27, 71.33
03-09-2023 12:33:47, 1607, 20.26, 71.37
03-09-2023 12:33:52, 1607, 20.27, 71.38
03-09-2023 12:33:57, 1607, 20.24, 71.40
03-09-2023 12:34:02, 1608, 20.26, 71.36
03-09-2023 12:34:07, 1609, 20.28, 71.34
03-09-2023 12:34:12, 1608, 20.26, 71.35
03-09-2023 12:34:17, 1608, 20.24, 71.31
03-09-2023 12:34:22, 1607, 20.25, 71.31
03-09-2023 12:34:27, 1607, 20.26, 71.34
03-09-2023 12:34:32, 1607, 20.25, 71.32
03-09-2023 12:34:37, 1607, 20.26, 71.34
03-09-2023 12:34:42, 1607, 20.26, 71.31
03-09-2023 12:34:47, 1606, 20.26, 71.37
03-09-2023 12:34:52, 1606, 20.26, 71.36
03-09-2023 12:34:57, 1606, 20.26, 71.33
03-09-2023 12:35:02, 1605, 20.26, 71.30
03-09-2023 12:35:07, 1605, 20.26, 71.35
03-09-2023 12:35:12, 1605, 20.25, 71.38
03-09-2023 12:35:17, 1604, 20.28, 71.34
03-09-2023 12:35:22, 1604, 20.27, 71.32
03-09-2023 12:35:27, 1604, 20.27, 71.30
03-09-2023 12:35:32, 1604, 20.26, 71.32
03-09-2023 12:35:37, 1604, 20.27, 71.32
03-09-2023 12:35:42, 1605, 20.27, 71.33
03-09-2023 12:35:47, 1605, 20.26, 71.34
03-09-2023 12:35:52, 1606, 20.27, 71.33
03-09-2023 12:35:57, 1606, 20.27, 71.32
03-09-2023 12:36:02, 1605, 20.29, 71.34
03-09-2023 12:36:07, 1605, 20.26, 71.34
03-09-2023 12:36:12, 1604, 20.25, 71.33
03-09-2023 12:36:17, 1605, 20.26, 71.31
03-09-2023 12:36:22, 1605, 20.28, 71.34
03-09-2023 12:36:27, 1605, 20.29, 71.33
03-09-2023 12:36:32, 1604, 20.28, 71.33
03-09-2023 12:36:37, 1604, 20.27, 71.30
03-09-2023 12:36:42, 1605, 20.26, 71.31
03-09-2023 12:36:47, 1605, 20.26, 71.33
03-09-2023 12:36:52, 1605, 20.26, 71.35
03-09-2023 12:36:57, 1605, 20.28, 71.34
03-09-2023 12:37:02, 1606, 20.27, 71.34
03-09-2023 12:37:07, 1605, 20.26, 71.34
03-09-2023 12:37:12, 1605, 20.25, 71.29
03-09-2023 12:37:17, 1605, 20.27, 71.33
03-09-2023 12:37:22, 1605, 20.25, 71.33
03-09-2023 12:37:27, 1604, 20.25, 71.31
03-09-2023 12:37:32, 1605, 20.28, 71.33
03-09-2023 12:37:37, 1604, 20.25, 71.32
03-09-2023 12:37:42, 1603, 20.25, 71.33
03-09-2023 12:37:47, 1604, 20.26, 71.33
03-09-2023 12:37:52, 1604, 20.26, 71.32
03-09-2023 12:37:57, 1604, 20.26, 71.34
03-09-2023 12:38:02, 1605, 20.27, 71.34
03-09-2023 12:38:07, 1604, 20.26, 71.35
03-09-2023 12:38:12, 1605, 20.26, 71.31
03-09-2023 12:38:17, 1606, 20.27, 71.37
03-09-2023 12:38:22, 1606, 20.27, 71.33
03-09-2023 12:38:27, 1605, 20.27, 71.35
03-09-2023 12:38:32, 1605, 20.28, 71.32
03-09-2023 12:38:37, 1605, 20.27, 71.33
03-09-2023 12:38:42, 1604, 20.28, 71.29
03-09-2023 12:38:47, 1605, 20.26, 71.29
03-09-2023 12:38:52, 1606, 20.26, 71.35
03-09-2023 12:38:57, 1606, 20.26, 71.33
03-09-2023 12:39:02, 1607, 20.27, 71.30
03-09-2023 12:39:07, 1607, 20.27, 71.37
03-09-2023 12:39:12, 1606, 20.28, 71.33
03-09-2023 12:39:17, 1606, 20.26, 71.30
03-09-2023 12:39:22, 1607, 20.28, 71.34
03-09-2023 12:39:27, 1607, 20.25, 71.32
03-09-2023 12:39:32, 1607, 20.26, 71.30
03-09-2023 12:39:37, 1607, 20.27, 71.33
03-09-2023 12:39:42, 1606, 20.27, 71.32
03-09-2023 12:39:47, 1606, 20.28, 71.29
03-09-2023 12:39:52, 1605, 20.26, 71.32
03-09-2023 12:39:57, 1605, 20.26, 71.31
03-09-2023 12:40:02, 1605, 20.28, 71.32
03-09-2023 12:40:07, 1604, 20.27, 71.32
03-09-2023 12:40:12, 1604, 20.25, 71.32
03-09-2023 12:40:17, 1604, 20.28, 71.30
03-09-2023 12:40:22, 1602, 20.27, 71.32
03-09-2023 12:40:27, 1602, 20.25, 71.36
03-09-2023 12:40:33, 1602, 20.25, 71.31
03-09-2023 12:40:38, 1602, 20.27, 71.34
03-09-2023 12:40:43, 1603, 20.26, 71.29
03-09-2023 12:40:48, 1602, 20.28, 71.34
03-09-2023 12:40:53, 1602, 20.26, 71.33
03-09-2023 12:40:58, 1601, 20.28, 71.35
03-09-2023 12:41:03, 1602, 20.25, 71.35
03-09-2023 12:41:08, 1601, 20.26, 71.38
03-09-2023 12:41:13, 1601, 20.27, 71.27
03-09-2023 12:41:18, 1601, 20.28, 71.33
03-09-2023 12:41:23, 1602, 20.27, 71.33
03-09-2023 12:41:28, 1603, 20.26, 71.31
03-09-2023 12:41:33, 1603, 20.26, 71.30
03-09-2023 12:41:38, 1602, 20.28, 71.32
03-09-2023 12:41:43, 1603, 20.28, 71.34
03-09-2023 12:41:48, 1603, 20.25, 71.35
03-09-2023 12:41:53, 1604, 20.28, 71.29
03-09-2023 12:41:58, 1605, 20.26, 71.36
03-09-2023 12:42:03, 1604, 20.28, 71.33
03-09-2023 12:42:08, 1605, 20.28, 71.34
03-09-2023 12:42:13, 1605, 20.27, 71.32
03-09-2023 12:42:18, 1605, 20.26, 71.31
03-09-2023 12:42:23, 1605, 20.28, 71.32
03-09-2023 12:42:28, 1606, 20.27, 71.30
03-09-2023 12:42:33, 1605, 20.29, 71.30
03-09-2023 12:42:38, 1606, 20.26, 71.33
03-09-2023 12:42:43, 1605, 20.27, 71.30
03-09-2023 12:42:48, 1605, 20.27, 71.36
03-09-2023 12:42:53, 1605, 20.28, 71.33
03-09-2023 12:42:58, 1605, 20.27, 71.32
03-09-2023 12:43:03, 1605, 20.27, 71.30
03-09-2023 12:43:08, 1604, 20.25, 71.32
03-09-2023 12:43:13, 1605, 20.26, 71.30
03-09-2023 12:43:18, 1604, 20.27, 71.33
03-09-2023 12:43:23, 1603, 20.24, 71.35
03-09-2023 12:43:28, 1603, 20.25, 71.31
03-09-2023 12:43:33, 1603, 20.26, 71.29
03-09-2023 12:43:38, 1603, 20.28, 71.32
03-09-2023 12:43:43, 1603, 20.25, 71.29
03-09-2023 12:43:48, 1603, 20.26, 71.30
03-09-2023 12:43:53, 1603, 20.27, 71.30
03-09-2023 12:43:58, 1602, 20.28, 71.32
03-09-2023 12:44:03, 1602, 20.26, 71.33
03-09-2023 12:44:08, 1602, 20.26, 71.34
03-09-2023 12:44:13, 1601, 20.24, 71.29
03-09-2023 12:44:18, 1602, 20.25, 71.30
03-09-2023 12:44:23, 1602, 20.25, 71.33
03-09-2023 12:44:28, 1602, 20.28, 71.34
03-09-2023 12:44:33, 1602, 20.26, 71.28
03-09-2023 12:44:38, 1601, 20.26, 71.28
03-09-2023 12:44:43, 1601, 20.28, 71.34
03-09-2023 12:44:48, 1601, 20.27, 71.29
03-09-2023 12:44:53, 1601, 20.28, 71.36
03-09-2023 12:44:58, 1601, 20.27, 71.33
03-09-2023 12:45:03, 1601, 20.25, 71.32
03-09-2023 12:45:08, 1602, 20.26, 71.34
03-09-2023 12:45:13, 1604, 20.26, 71.37
03-09-2023 12:45:18, 1605, 20.26, 71.30
03-09-2023 12:45:23, 1604, 20.27, 71.33
03-09-2023 12:45:28, 1604, 20.26, 71.34
03-09-2023 12:45:33, 1604, 20.25, 71.35
03-09-2023 12:45:38, 1604, 20.28, 71.32
03-09-2023 12:45:43, 1604, 20.28, 71.31
03-09-2023 12:45:48, 1603, 20.26, 71.33
03-09-2023 12:45:53, 1604, 20.25, 71.29
03-09-2023 12:45:58, 1603, 20.24, 71.33
03-09-2023 12:46:03, 1604, 20.26, 71.30
03-09-2023 12:46:08, 1605, 20.28, 71.36
03-09-2023 12:46:13, 1605, 20.26, 71.31
03-09-2023 12:46:18, 1605, 20.27, 71.33
03-09-2023 12:46:23, 1604, 20.28, 71.30
03-09-2023 12:46:28, 1604, 20.28, 71.32
03-09-2023 12:46:33, 1605, 20.27, 71.32
03-09-2023 12:46:38, 1605, 20.26, 71.30
03-09-2023 12:46:43, 1605, 20.25, 71.32
03-09-2023 12:46:48, 1605, 20.25, 71.35
03-09-2023 12:46:53, 1604, 20.27, 71.35
03-09-2023 12:46:58, 1604, 20.28, 71.33
03-09-2023 12:47:03, 1604, 20.25, 71.32
03-09-2023 12:47:08, 1604, 20.28, 71.33
03-09-2023 12:47:13, 1603, 20.27, 71.34
03-09-2023 12:47:18, 1603, 20.28, 71.33
03-09-2023 12:47:23, 1603, 20.28, 71.34
03-09-2023 12:47:28, 1604, 20.28, 71.37
03-09-2023 12:47:33, 1604, 20.26, 71.31
03-09-2023 12:47:38, 1604, 20.26, 71.33
03-09-2023 12:47:43, 1604, 20.26, 71.30
03-09-2023 12:47:48, 1604, 20.26, 71.34
03-09-2023 12:47:53, 1605, 20.26, 71.28
03-09-2023 12:47:58, 1605, 20.26, 71.30
03-09-2023 12:48:03, 1605, 20.26, 71.38
03-09-2023 12:48:08, 1605, 20.27, 71.34
03-09-2023 12:48:13, 1606, 20.26, 71.32
03-09-2023 12:48:18, 1607, 20.25, 71.35
03-09-2023 12:48:23, 1606, 20.28, 71.34
03-09-2023 12:48:28, 1605, 20.25, 71.35
03-09-2023 12:48:33, 1606, 20.25, 71.32
03-09-2023 12:48:38, 1606, 20.26, 71.33
03-09-2023 12:48:43, 1605, 20.28, 71.34
03-09-2023 12:48:48, 1606, 20.26, 71.33
03-09-2023 12:48:53, 1606, 20.29, 71.34
03-09-2023 12:48:58, 1605, 20.26, 71.30
03-09-2023 12:49:03, 1604, 20.28, 71.35
03-09-2023 12:49:08, 1604, 20.28, 71.32
03-09-2023 12:49:13, 1603, 20.27, 71.35
03-09-2023 12:49:18, 1603, 20.26, 71.34
03-09-2023 12:49:23, 1603, 20.26, 71.31
03-09-2023 12:49:28, 1604, 20.27, 71.33
03-09-2023 12:49:33, 1603, 20.26, 71.34
03-09-2023 12:49:38, 1604, 20.26, 71.34
03-09-2023 12:49:43, 1604, 20.26, 71.32
03-09-2023 12:49:48, 1605, 20.26, 71.37
03-09-2023 12:49:53, 1605, 20.26, 71.34
03-09-2023 12:49:58, 1604, 20.24, 71.31
03-09-2023 12:50:03, 1604, 20.26, 71.35
03-09-2023 12:50:08, 1604, 20.25, 71.29
03-09-2023 12:50:13, 1603, 20.24, 71.35
03-09-2023 12:50:18, 1604, 20.25, 71.33
03-09-2023 12:50:23, 1604, 20.23, 71.35
03-09-2023 12:50:28, 1604, 20.27, 71.36
03-09-2023 12:50:33, 1604, 20.26, 71.34
03-09-2023 12:50:38, 1605, 20.26, 71.32
03-09-2023 12:50:43, 1605, 20.25, 71.36
03-09-2023 12:50:48, 1604, 20.24, 71.31
03-09-2023 12:50:53, 1604, 20.24, 71.31
03-09-2023 12:50:58, 1604, 20.25, 71.32
03-09-2023 12:51:03, 1603, 20.25, 71.32
03-09-2023 12:51:08, 1603, 20.28, 71.39
03-09-2023 12:51:13, 1603, 20.26, 71.32
03-09-2023 12:51:18, 1602, 20.26, 71.32
03-09-2023 12:51:23, 1602, 20.26, 71.34
03-09-2023 12:51:28, 1602, 20.24, 71.37
03-09-2023 12:51:33, 1602, 20.26, 71.37
03-09-2023 12:51:38, 1603, 20.25, 71.33
03-09-2023 12:51:43, 1602, 20.28, 71.29
03-09-2023 12:51:48, 1602, 20.25, 71.36
03-09-2023 12:51:53, 1604, 20.27, 71.35
03-09-2023 12:51:58, 1604, 20.25, 71.32
03-09-2023 12:52:03, 1604, 20.26, 71.33
03-09-2023 12:52:08, 1605, 20.26, 71.35
03-09-2023 12:52:13, 1604, 20.24, 71.35
03-09-2023 12:52:18, 1605, 20.26, 71.36
03-09-2023 12:52:23, 1605, 20.25, 71.36
03-09-2023 12:52:28, 1605, 20.27, 71.35
03-09-2023 12:52:33, 1605, 20.27, 71.37
03-09-2023 12:52:38, 1605, 20.25, 71.30
03-09-2023 12:52:43, 1605, 20.25, 71.36
03-09-2023 12:52:48, 1605, 20.25, 71.33
03-09-2023 12:52:53, 1607, 20.26, 71.33
03-09-2023 12:52:58, 1606, 20.25, 71.32
03-09-2023 12:53:03, 1606, 20.25, 71.39
03-09-2023 12:53:08, 1606, 20.26, 71.37
03-09-2023 12:53:13, 1607, 20.26, 71.33
03-09-2023 12:53:18, 1607, 20.28, 71.33
03-09-2023 12:53:23, 1606, 20.26, 71.34
03-09-2023 12:53:28, 1606, 20.28, 71.37
03-09-2023 12:53:33, 1606, 20.26, 71.34
03-09-2023 12:53:38, 1605, 20.26, 71.39
03-09-2023 12:53:43, 1605, 20.26, 71.37
03-09-2023 12:53:48, 1605, 20.26, 71.37
03-09-2023 12:53:53, 1605, 20.26, 71.33
03-09-2023 12:53:58, 1605, 20.26, 71.32
03-09-2023 12:54:03, 1606, 20.24, 71.37
03-09-2023 12:54:08, 1605, 20.25, 71.35
03-09-2023 12:54:13, 1605, 20.25, 71.37
03-09-2023 12:54:18, 1605, 20.26, 71.35
03-09-2023 12:54:23, 1605, 20.26, 71.34
03-09-2023 12:54:28, 1606, 20.28, 71.35
03-09-2023 12:54:33, 1606, 20.25, 71.33
03-09-2023 12:54:38, 1605, 20.27, 71.37
03-09-2023 12:54:43, 1606, 20.27, 71.30
03-09-2023 12:54:49, 1605, 20.25, 71.33
03-09-2023 12:54:54, 1604, 20.26, 71.33
03-09-2023 12:54:59, 1604, 20.26, 71.33
03-09-2023 12:55:04, 1604, 20.25, 71.30
03-09-2023 12:55:09, 1605, 20.26, 71.35
03-09-2023 12:55:14, 1605, 20.26, 71.36
03-09-2023 12:55:19, 1605, 20.26, 71.34
03-09-2023 12:55:24, 1604, 20.25, 71.32
03-09-2023 12:55:29, 1604, 20.26, 71.35
03-09-2023 12:55:34, 1603, 20.24, 71.35
03-09-2023 12:55:39, 1604, 20.25, 71.36
03-09-2023 12:55:44, 1603, 20.25, 71.38
03-09-2023 12:55:49, 1603, 20.24, 71.31
03-09-2023 12:55:54, 1603, 20.26, 71.38
03-09-2023 12:55:59, 1603, 20.28, 71.37
03-09-2023 12:56:04, 1604, 20.27, 71.37
03-09-2023 12:56:09, 1604, 20.26, 71.37
03-09-2023 12:56:14, 1604, 20.25, 71.39
03-09-2023 12:56:19, 1604, 20.25, 71.35
03-09-2023 12:56:24, 1604, 20.26, 71.33
03-09-2023 12:56:29, 1604, 20.26, 71.35
03-09-2023 12:56:34, 1605, 20.25, 71.35
03-09-2023 12:56:39, 1603, 20.26, 71.35
03-09-2023 12:56:44, 1603, 20.28, 71.34
03-09-2023 12:56:49, 1602, 20.26, 71.39
03-09-2023 12:56:54, 1603, 20.24, 71.33
03-09-2023 12:56:59, 1603, 20.24, 71.35
03-09-2023 12:57:04, 1603, 20.26, 71.37
03-09-2023 12:57:09, 1603, 20.26, 71.37
03-09-2023 12:57:14, 1603, 20.26, 71.41
03-09-2023 12:57:19, 1604, 20.25, 71.37
03-09-2023 12:57:24, 1604, 20.26, 71.34
03-09-2023 12:57:29, 1604, 20.26, 71.34
03-09-2023 12:57:34, 1604, 20.24, 71.32
03-09-2023 12:57:39, 1604, 20.25, 71.37
03-09-2023 12:57:44, 1603, 20.25, 71.35
03-09-2023 12:57:49, 1603, 20.25, 71.33
03-09-2023 12:57:54, 1604, 20.25, 71.35
03-09-2023 12:57:59, 1603, 20.26, 71.34
03-09-2023 12:58:04, 1603, 20.28, 71.35
03-09-2023 12:58:09, 1604, 20.26, 71.33
03-09-2023 12:58:14, 1605, 20.26, 71.34
03-09-2023 12:58:19, 1607, 20.25, 71.32
03-09-2023 12:58:24, 1609, 20.28, 71.36
03-09-2023 12:58:29, 1613, 20.26, 71.39
03-09-2023 12:58:34, 1614, 20.26, 71.37
03-09-2023 12:58:39, 1614, 20.26, 71.33
03-09-2023 12:58:44, 1615, 20.27, 71.35
03-09-2023 12:58:49, 1615, 20.26, 71.36
03-09-2023 12:58:54, 1615, 20.26, 71.37
03-09-2023 12:58:59, 1616, 20.26, 71.36
03-09-2023 12:59:04, 1615, 20.26, 71.35
03-09-2023 12:59:09, 1616, 20.24, 71.36
03-09-2023 12:59:14, 1616, 20.29, 71.35
03-09-2023 12:59:19, 1617, 20.28, 71.35
03-09-2023 12:59:24, 1617, 20.28, 71.34
03-09-2023 12:59:29, 1616, 20.28, 71.37
03-09-2023 12:59:34, 1617, 20.24, 71.38
03-09-2023 12:59:39, 1616, 20.26, 71.33
03-09-2023 12:59:44, 1615, 20.26, 71.38
03-09-2023 12:59:49, 1615, 20.26, 71.36
03-09-2023 12:59:54, 1614, 20.24, 71.37
03-09-2023 12:59:59, 1614, 20.25, 71.38
03-09-2023 13:00:04, 1614, 20.26, 71.38
03-09-2023 13:00:09, 1614, 20.26, 71.34
03-09-2023 13:00:14, 1614, 20.25, 71.35
03-09-2023 13:00:19, 1613, 20.26, 71.36
03-09-2023 13:00:24, 1614, 20.25, 71.38
03-09-2023 13:00:29, 1614, 20.25, 71.35
03-09-2023 13:00:34, 1614, 20.25, 71.35
03-09-2023 13:00:39, 1614, 20.26, 71.36
03-09-2023 13:00:44, 1615, 20.26, 71.37
03-09-2023 13:00:49, 1614, 20.26, 71.35
03-09-2023 13:00:54, 1614, 20.26, 71.34
03-09-2023 13:00:59, 1613, 20.26, 71.37
03-09-2023 13:01:04, 1612, 20.27, 71.33
03-09-2023 13:01:09, 1613, 20.28, 71.36
03-09-2023 13:01:14, 1612, 20.28, 71.35
03-09-2023 13:01:19, 1612, 20.27, 71.33
03-09-2023 13:01:24, 1612, 20.26, 71.37
03-09-2023 13:01:29, 1613, 20.28, 71.34
03-09-2023 13:01:34, 1612, 20.26, 71.38
03-09-2023 13:01:39, 1612, 20.27, 71.34
03-09-2023 13:01:44, 1612, 20.26, 71.37
03-09-2023 13:01:49, 1611, 20.24, 71.36
03-09-2023 13:01:54, 1612, 20.26, 71.38
03-09-2023 13:01:59, 1612, 20.26, 71.38
03-09-2023 13:02:04, 1612, 20.25, 71.33
03-09-2023 13:02:09, 1613, 20.28, 71.37
03-09-2023 13:02:14, 1614, 20.26, 71.36
03-09-2023 13:02:19, 1613, 20.25, 71.38
03-09-2023 13:02:24, 1614, 20.27, 71.38
03-09-2023 13:02:29, 1615, 20.26, 71.37
03-09-2023 13:02:34, 1615, 20.26, 71.37
03-09-2023 13:02:39, 1614, 20.25, 71.35
03-09-2023 13:02:44, 1614, 20.27, 71.37
03-09-2023 13:02:49, 1614, 20.27, 71.35
03-09-2023 13:02:54, 1615, 20.26, 71.35
03-09-2023 13:02:59, 1615, 20.26, 71.38
03-09-2023 13:03:04, 1614, 20.25, 71.33
03-09-2023 13:03:09, 1615, 20.28, 71.34
03-09-2023 13:03:14, 1615, 20.28, 71.42
03-09-2023 13:03:19, 1615, 20.26, 71.39
03-09-2023 13:03:24, 1615, 20.27, 71.37
03-09-2023 13:03:29, 1616, 20.28, 71.37
03-09-2023 13:03:34, 1615, 20.27, 71.37
03-09-2023 13:03:39, 1614, 20.27, 71.39
03-09-2023 13:03:44, 1615, 20.29, 71.40
03-09-2023 13:03:49, 1614, 20.26, 71.37
03-09-2023 13:03:54, 1614, 20.25, 71.37
03-09-2023 13:03:59, 1614, 20.27, 71.32
03-09-2023 13:04:04, 1612, 20.26, 71.36
03-09-2023 13:04:09, 1613, 20.28, 71.35
03-09-2023 13:04:14, 1612, 20.27, 71.37
03-09-2023 13:04:19, 1612, 20.26, 71.40
03-09-2023 13:04:24, 1613, 20.29, 71.39
03-09-2023 13:04:29, 1614, 20.26, 71.43
03-09-2023 13:04:34, 1615, 20.28, 71.36
03-09-2023 13:04:39, 1614, 20.28, 71.35
03-09-2023 13:04:44, 1614, 20.26, 71.40
03-09-2023 13:04:49, 1614, 20.27, 71.39
03-09-2023 13:04:54, 1614, 20.26, 71.39
03-09-2023 13:04:59, 1615, 20.27, 71.40
03-09-2023 13:05:04, 1615, 20.28, 71.38
03-09-2023 13:05:09, 1615, 20.26, 71.39
03-09-2023 13:05:14, 1615, 20.29, 71.37
03-09-2023 13:05:19, 1615, 20.26, 71.37
03-09-2023 13:05:24, 1616, 20.26, 71.39
03-09-2023 13:05:29, 1616, 20.26, 71.38
03-09-2023 13:05:34, 1615, 20.24, 71.35
